,Brand,Cihaz Ağırlığı,Dokunmatik Ekran,Ekran Boyutu,Ekran Kartı Bellek Tipi,Ekran Kartı Hafızası,Garanti Süresi,Garanti Tipi,Kullanım Amacı,Price,Ram (Sistem Belleği),Ram (Sistem Belleği) Tipi,SSD Kapasitesi,Star,Çözünürlük,Çözünürlük Standartı,İşlemci Nesli,İşlemci Tipi,İşlemci Çekirdek Sayısı,İşletim Sistemi
726,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,20999.0,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
727,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,17499.0,24,4,1024.0,4.75,1.0,2.0,5.0,AMD Ryzen 5,6.0,Free Dos
728,HP,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,13299.0,16,4,512.0,2.33,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
729,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,26119.0,16,4,256.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
730,Dell,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,22165.44,16,4,512.0,4.64,1.0,2.0,11.0,Intel Core i7,8.0,Free Dos
731,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,19999.0,16,4,512.0,4.43,1.0,2.0,11.0,Intel Core i5,4.0,Windows
732,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,21499.0,32,4,512.0,4.53,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
733,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14578.47,8,4,512.0,0.0,1.0,2.0,10.0,Intel Core i7,4.0,Windows
734,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,22824.65,16,4,512.0,0.0,1.0,2.0,10.0,Intel Core i7,8.0,Windows
735,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,13499.0,8,4,512.0,4.64,1.0,2.0,11.0,Intel Core i5,4.0,Windows
736,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,22011.94,40,4,512.0,0.0,1.0,2.0,10.0,Intel Core i7,8.0,Free Dos
737,LENOVO,2.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,13871.92,20,4,1024.0,5.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
738,Dell,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,21013.0,32,4,1024.0,4.57,1.0,2.0,10.0,Intel Core i5,6.0,Windows
739,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ev - Okul,13287.03,24,4,256.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
740,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,21499.0,8,4,256.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
741,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16585.03,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
742,Dell,3.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,19796.4,8,4,256.0,0.0,1.0,2.0,10.0,Intel Core i5,6.0,Free Dos
743,ACER,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,19499.0,16,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 5,4.0,Free Dos
744,Dell,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Oyun,37999.0,16,8,1024.0,5.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
745,Dell,2.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,18772.35,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Diğer
746,HP,3.0,0,13.3,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,19039.0,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
747,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,20216.78,24,4,512.0,4.18,1.0,2.0,10.0,Intel Core i7,8.0,Free Dos
748,LENOVO,2.0,0,14.0,DDR,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12699.0,1,4,128.0,0.0,1.0,2.0,1.0,AMD,1.0,Free Dos
749,HP,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16549.0,32,4,512.0,5.0,1.0,2.0,12.0,Intel Core i7,10.0,Free Dos
750,LENOVO,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Oyun,18199.0,8,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
751,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15954.53,16,4,1024.0,0.0,1.0,2.0,7.0,Intel Core i7,4.0,Free Dos
752,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Marka Grantili,Oyun,35855.72,48,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
753,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Marka Grantili,Oyun,35027.03,32,8,2048.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
754,ASUS,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10969.0,8,4,256.0,4.84,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
755,HP,3.0,0,15.6,GDDR6,2.0,2.0,Resmi Distribütör Garantili,Oyun,15929.0,32,4,1024.0,5.0,1.0,2.0,12.0,Intel Core i5,10.0,Free Dos
756,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,17743.24,24,4,1024.0,0.0,1.0,2.0,10.0,Intel Core i7,4.0,Windows
757,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16072.89,12,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
758,HP,3.0,0,15.6,DDR4,0.0,2.0,Marka Grantili,Ofis - İş,17385.15,32,4,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Free Dos
759,HP,2.0,0,14.0,DDR,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,30178.5,1,4,128.0,0.0,1.0,2.0,1.0,AMD,1.0,Free Dos
760,Dell,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,31329.03,16,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
761,Dell,2.0,1,15.6,GDDR6,4.0,3.0,Marka Grantili,Ofis - İş,59739.0,16,8,1024.0,0.0,3.0,4.0,12.0,Intel Core i7,6.0,Windows
762,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,37399.98,16,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i5,12.0,Windows
763,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,44399.98,64,8,1024.0,0.0,1.0,2.0,1.0,AMD Ryzen 7,8.0,Windows
764,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,40899.98,16,8,2048.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
765,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,44099.98,32,8,2048.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
766,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,41299.98,32,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
767,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,40199.98,32,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Free Dos
768,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,36099.98,16,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Free Dos
769,HP,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,58699.0,64,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
770,Dell,3.0,0,14.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,65659.54,32,8,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
771,Dell,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15236.26,8,3,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
772,ASUS,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,32999.0,16,4,2048.0,5.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
773,HP,3.0,0,17.3,GDDR6,2.0,2.0,Marka Grantili,Ofis - İş,31037.57,64,4,2048.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
774,Dell,3.0,0,16.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16455.16,8,3,512.0,0.0,1.0,2.0,10.0,Intel Core i5,10.0,Diğer
775,LENOVO,3.0,0,15.6,GDDR6,2.0,2.0,Resmi Distribütör Garantili,Oyun,15809.0,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
776,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10069.0,20,4,256.0,0.0,1.0,2.0,11.0,Intel Core i3,2.0,Windows
777,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16096.07,16,4,256.0,5.0,1.0,2.0,10.0,Intel Core i7,4.0,Windows
778,LENOVO,2.0,0,17.3,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14654.73,16,4,1024.0,0.0,1.0,1.0,11.0,Intel Core i5,4.0,Free Dos
779,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14799.0,16,4,256.0,5.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Free Dos
780,ASUS,3.0,0,15.6,GDDR5,2.0,2.0,Marka Grantili,Ofis - İş,15937.26,8,4,512.0,5.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
781,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14575.62,8,4,128.0,0.0,1.0,2.0,10.0,Intel Core i7,4.0,Windows
782,HP,2.0,0,17.3,DDR4,0.0,2.0,Marka Grantili,Ofis - İş,14323.01,8,4,256.0,0.0,1.0,2.0,12.0,Intel Core i5,10.0,Free Dos
783,LENOVO,3.0,0,15.6,GDDR6,2.0,2.0,Resmi Distribütör Garantili,Oyun,26579.0,40,4,1024.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Free Dos
784,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14257.03,24,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
785,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,28948.6,40,4,2048.0,0.0,1.0,2.0,10.0,Intel Core i7,8.0,Windows
786,HP,3.0,0,15.6,GDDR6,2.0,2.0,Marka Grantili,Ofis - İş,14439.99,24,4,512.0,0.0,1.0,2.0,12.0,Intel Core i5,10.0,Free Dos
787,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,13149.0,16,4,256.0,5.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
788,LENOVO,3.0,0,15.6,GDDR6,2.0,2.0,Resmi Distribütör Garantili,Oyun,25499.0,40,4,512.0,0.0,1.0,2.0,7.0,Intel Core i7,10.0,Free Dos
789,LENOVO,3.0,0,17.3,DDR4,0.0,2.0,Marka Grantili,Ofis - İş,14088.06,8,4,256.0,0.0,1.0,2.0,11.0,Intel Core i3,2.0,Free Dos
790,ASUS,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14840.1,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
791,ASUS,3.0,0,15.6,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,9999.99,12,4,256.0,0.0,1.0,1.0,4.0,Intel Celeron,2.0,Windows
792,LENOVO,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12279.0,16,4,1024.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
793,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Marka Grantili,Ofis - İş,12462.73,8,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
794,ASUS,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12349.0,16,4,256.0,5.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
795,Dell,2.0,0,14.0,DDR,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14017.57,1,4,128.0,0.0,1.0,2.0,1.0,AMD,1.0,Free Dos
796,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,26220.57,16,4,512.0,4.79,1.0,2.0,4.0,AMD Ryzen 7,8.0,Windows
797,HP,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12831.85,16,4,256.0,4.53,1.0,2.0,11.0,Intel Core i5,4.0,Windows
798,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,23749.0,8,4,1024.0,0.0,1.0,2.0,5.0,Intel Core i5,4.0,Windows
799,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,11956.0,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
800,HP,2.0,0,16.1,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,24999.98,16,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 5,8.0,Free Dos
801,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,24499.0,16,4,256.0,5.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
802,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,25174.0,8,4,256.0,4.65,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
803,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,23499.0,32,4,256.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
804,Dell,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Oyun,20302.0,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
805,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,21899.0,32,4,1024.0,4.64,1.0,2.0,10.0,Intel Core i5,6.0,Windows
806,Dell,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,22647.18,16,3,512.0,0.0,1.0,2.0,12.0,Intel Core i7,12.0,Free Dos
807,LENOVO,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,21659.0,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
808,LENOVO,3.0,0,14.0,DDR4,0.0,2.0,Marka Grantili,Ofis - İş,10418.29,8,4,512.0,4.5,1.0,2.0,11.0,Intel Core i3,2.0,Free Dos
809,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,21999.0,8,4,512.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
810,HP,2.0,0,17.3,GDDR6,2.0,2.0,Marka Grantili,Ev - Okul,21977.78,16,4,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
811,HP,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10119.0,8,4,512.0,0.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Free Dos
812,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,20725.52,12,4,512.0,0.0,1.0,2.0,10.0,Intel Core i7,8.0,Windows
813,ASUS,2.0,0,15.6,DDR,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,9919.0,4,4,256.0,4.31,1.0,2.0,11.0,Intel Core i3,2.0,Free Dos
814,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10643.13,8,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i3,2.0,Windows
815,ASUS,3.0,0,15.6,GDDR5,2.0,2.0,Marka Grantili,Ofis - İş,19789.07,40,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
816,HP,3.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,19579.0,8,4,512.0,5.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Windows
817,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10231.53,20,4,512.0,0.0,1.0,2.0,10.0,Intel Core i3,2.0,Windows
818,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,9344.88,8,4,256.0,0.0,1.0,1.0,10.0,Intel Core i3,2.0,Windows
819,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,18318.13,20,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
820,ASUS,3.0,0,15.6,GDDR5,2.0,2.0,Marka Grantili,Ofis - İş,18173.8,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
821,HP,2.0,0,17.3,GDDR6,2.0,2.0,Marka Grantili,Ofis - İş,22327.81,16,4,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
822,Dell,2.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,18195.29,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Diğer
823,ASUS,2.0,0,15.6,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ev - Okul,7999.0,4,4,256.0,4.75,1.0,1.0,10.0,Intel Core i3,2.0,Free Dos
824,HP,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Oyun,16759.0,16,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
825,Dell,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Oyun,16553.0,8,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
826,Dell,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,16395.66,16,4,256.0,4.29,1.0,2.0,11.0,Intel Core i7,4.0,Diğer
827,LENOVO,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ev - Okul,5488.0,4,4,128.0,0.0,1.0,2.0,9.0,Intel Celeron,2.0,Free Dos
828,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15911.6,20,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
829,LENOVO,3.0,0,15.6,DDR,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15699.99,16,4,512.0,4.69,1.0,2.0,10.0,Intel Core i5,4.0,Windows
830,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15728.32,16,4,1024.0,4.13,1.0,2.0,10.0,Intel Core i7,4.0,Free Dos
831,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14930.92,12,4,256.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
832,Dell,3.0,0,13.4,DDR,0.0,2.0,Marka Grantili,Ofis - İş,43999.0,16,9,512.0,0.0,1.0,2.0,12.0,Intel Core i7,12.0,Windows
833,HP,3.0,0,15.6,DDR4,0.0,2.0,Marka Grantili,Ev - Okul,14687.04,32,4,512.0,0.0,1.0,2.0,12.0,Intel Core i5,10.0,Windows
834,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ev - Okul,14645.03,24,4,1024.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Windows
835,HP,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14419.99,8,4,512.0,2.33,1.0,2.0,12.0,Intel Core i7,10.0,Free Dos
836,LENOVO,3.0,0,15.6,GDDR6,2.0,2.0,Resmi Distribütör Garantili,Ev - Okul,14122.0,8,4,256.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
837,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,13749.0,24,4,1024.0,4.64,1.0,2.0,3.0,AMD Ryzen 7,4.0,Free Dos
838,LENOVO,2.0,0,17.3,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14053.33,16,4,512.0,4.29,1.0,1.0,11.0,Intel Core i5,4.0,Free Dos
839,LENOVO,3.0,0,15.6,DDR4,0.0,2.0,Marka Grantili,Ofis - İş,13443.24,8,4,512.0,5.0,1.0,2.0,10.0,Intel Core i5,4.0,Windows
840,HP,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ev - Okul,13556.5,16,4,256.0,0.0,1.0,2.0,5.0,AMD Ryzen 7,8.0,Windows
841,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,15972.22,16,4,512.0,0.0,1.0,2.0,10.0,Intel Core i7,4.0,Free Dos
842,LENOVO,2.0,0,16.0,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Oyun,48149.0,64,4,1024.0,0.0,2.0,2.0,5.0,AMD Ryzen 7,8.0,Free Dos
843,HP,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12789.0,16,4,256.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
844,HP,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12775.25,8,4,512.0,5.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
845,LENOVO,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12472.23,16,4,1024.0,0.0,1.0,2.0,5.0,AMD Ryzen 5,6.0,Free Dos
846,ASUS,3.0,0,14.0,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,11459.0,8,4,512.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
847,Dell,3.0,0,15.6,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,11879.0,8,4,256.0,0.0,1.0,2.0,10.0,Intel Core i5,4.0,Free Dos
848,LENOVO,2.0,0,15.6,DDR4,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,14575.98,8,4,512.0,4.33,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
849,ASUS,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,11520.0,12,4,512.0,0.0,1.0,2.0,10.0,Intel Core i3,2.0,Windows
850,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,24052.07,16,4,2048.0,4.78,1.0,2.0,10.0,Intel Core i7,8.0,Windows
851,LENOVO,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,23866.0,32,4,1024.0,0.0,1.0,2.0,3.0,Intel Core i7,4.0,Free Dos
852,LENOVO,3.0,0,14.0,DDR,0.0,2.0,Marka Grantili,Ev - Okul,11359.0,8,4,512.0,0.0,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
853,LENOVO,2.0,0,17.3,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Oyun,37925.03,32,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Free Dos
854,LENOVO,2.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,12964.05,8,4,256.0,4.47,1.0,2.0,11.0,Intel Core i5,4.0,Free Dos
855,Dell,3.0,0,15.6,SD,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,10832.15,8,4,256.0,0.0,1.0,2.0,11.0,Intel Core i3,2.0,Free Dos
856,ASUS,2.0,0,15.6,GDDR6,4.0,2.0,Marka Grantili,Oyun,21499.03,24,4,1024.0,0.0,1.0,2.0,10.0,Intel Core i7,8.0,Free Dos
857,LENOVO,3.0,0,15.6,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Ofis - İş,20899.0,16,4,512.0,4.71,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
858,ACER,3.0,0,14.0,GDDR5,2.0,2.0,Resmi Distribütör Garantili,Oyun,19271.33,64,4,512.0,0.0,1.0,2.0,11.0,Intel Core i7,4.0,Windows
859,HP,3.0,0,14.0,DDR4,0.0,2.0,Resmi Distribütör Garantili,Ofis - İş,19839.0,16,3,256.0,5.0,1.0,2.0,11.0,Intel Core i7,4.0,Free Dos
860,Dell,2.0,0,17.3,GDDR6,16.0,2.0,Marka Grantili,Ofis - İş,95699.0,32,8,512.0,0.0,1.0,2.0,12.0,Intel Core i9,16.0,Windows
861,Dell,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,41643.56,64,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
862,Dell,2.0,0,15.6,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Oyun,35042.2,16,4,2048.0,0.0,1.0,2.0,11.0,Intel Core i7,8.0,Windows
863,HP,3.0,0,16.0,GDDR6,4.0,2.0,Resmi Distribütör Garantili,Ofis - İş,59895.53,64,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,10.0,Windows
864,LENOVO,2.0,0,15.6,GDDR5,3.0,2.0,Resmi Distribütör Garantili,Ofis - İş,43549.0,32,4,1024.0,0.0,1.0,2.0,10.0,Intel Core i7,6.0,Windows
865,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,39799.98,32,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
866,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,40499.98,32,8,512.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Windows
867,ASUS,2.0,0,15.6,GDDR6,6.0,2.0,Resmi Distribütör Garantili,Ofis - İş,38299.98,16,8,1024.0,0.0,1.0,2.0,6.0,AMD Ryzen 7,8.0,Free Dos
868,HP,3.0,0,15.6,GDDR6,8.0,2.0,Resmi Distribütör Garantili,Ofis - İş,56799.0,64,8,512.0,0.0,1.0,2.0,12.0,Intel Core i7,14.0,Windows
